dataset,run,record_id,title,reason,category,notes
van_de_Schoot_2017,A,1831,A longitudinal analysis of posttraumatic stress disorder symptoms and their relationship with Fear and Anxious-Misery disorders: Implications for DSM-V,"Longitudinal PTSD symptom analysis but uses confirmatory factor/correlation, not LGMM/LCGA clustering.",FN-DEF,
van_de_Schoot_2017,A,3556,Trajectories of PTSD and Substance Use Disorders in a Longitudinal Study of Personality Disorders,"Focuses on co-occurrence of PTSD and SUDs, not trajectory clustering methods like LGMM/LCGA.",FN-DEF,
van_de_Schoot_2017,A,175,Combat exposure and posttraumatic stress symptomatology among U.S. soldiers deployed to the Gulf War,No abstract; title suggests combat exposure and PTSD symptomatology but no evidence of clustering method.,FN-ABS,
van_de_Schoot_2017,A,3365,Course of trauma sequelae in ex-political prisoners in the GDR: A 15-year follow-up study,15-year follow-up of ex-political prisoners but no clustering method mentioned in abstract.,FN-DEF,
van_de_Schoot_2017,A,1874,Latent profile analysis and principal axis factoring of the DSM-5 dissociative subtype,Latent profile analysis of dissociative subtype but not longitudinal trajectory study of PTSD over time.,FN-DEF,
van_de_Schoot_2017,A,3226,Broad Clinical Phenotype and Facets of Emotion Regulation in Interpersonal Trauma Survivors,"Hierarchical cluster analysis of symptoms but cross-sectional, not longitudinal trajectory study.",FN-DESIGN,
van_de_Schoot_2017,A,5876,Assessing the longitudinal course of depression and economic integration of south-east Asian refugees: An application of latent growth curve analysis,"Latent growth curve analysis of depression in refugees, not PTSD trajectories via clustering.",FN-POP,
van_de_Schoot_2017,A,1753,Potential psychosocial risk factors for chronic TMD: Descriptive data and empirically identified domains from the OPPERA case-control study,"TMD pain study, not PTSD; different field and no trauma trajectory clustering.",FN-POP,
van_de_Schoot_2017,A,1641,Morphometric and psychometric comparisons between non-substance-abusing patients with posttraumatic stress disorder and normal controls,Neurobiological morphometric brain study comparing PTSD patients and controls; not trajectory clustering.,FN-DEF,
van_de_Schoot_2017,A,3434,Predicting post-traumatic stress disorder following first onset acute coronary syndrome: Testing a theoretical model,Predictive study of PTSD after acute coronary syndrome at two time points; no clustering method.,FN-DEF,
van_de_Schoot_2017,A,5469,Early Symptom Predictors of Chronic Distress in Gulf War Veterans,Predictors of chronic distress in veterans; no clustering method applied to PTSD trajectories.,FN-DEF,
van_de_Schoot_2017,A,1193,Post-traumatic growth in parents after a child's admission to intensive care: maybe Nietzsche was right?,,FN-OTHER,
van_de_Schoot_2017,A,1821,Requiring both avoidance and emotional numbing in DSM-V PTSD: Will it help?,Examines DSM-V diagnostic criteria for avoidance and numbing; no trajectory clustering method.,FN-DEF,
van_de_Schoot_2017,A,1596,"Post-traumatic stress disorder, depression, and anxiety among Gaza Strip adolescents in the wake of the second Uprising (Intifada)",Cross-sectional evaluation of PTSD/depression/anxiety in Gaza adolescents; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,A,3133,Symptom Trajectories Among Child Survivors of Maltreatment: Findings from the Longitudinal Studies of Child Abuse and Neglect (LONGSCAN),"Trajectories of anxiety/depression symptoms in maltreated children, not PTSD symptoms.",FN-POP,
van_de_Schoot_2017,A,2126,Factors discriminating among profiles of resilience and psychopathology in children exposed to intimate partner violence (IPV),Profiles of resilience in IPV-exposed children; unclear if longitudinal with clustering of PTSD trajectories.,FN-DEF,
van_de_Schoot_2017,A,1929,Heterogeneity in threat extinction learning: Substantive and methodological considerations for identifying individual difference in response to stress,"Experimental threat extinction learning study, not longitudinal PTSD trajectory clustering.",FN-DEF,
van_de_Schoot_2017,A,2531,"Urban teens: Trauma, posttraumatic growth, and emotional distress among female adolescents","Trauma, posttraumatic growth, emotional distress in urban teens; no LGMM/LCGA trajectory clustering evident.",FN-DEF,
van_de_Schoot_2017,A,300,Utilizing correspondence analysis to characterize the mental health of cardiac patients with diabetes,Correspondence analysis of cardiac patients; not LGMM/LCGA/hierarchical cluster on PTSD trajectories.,FN-DEF,
van_de_Schoot_2017,A,1819,The structure of posttraumatic psychopathology in veterans attending primary care,Cross-sectional confirmatory factor analysis of PTSD structure in veterans; no longitudinal clustering method.,FN-DESIGN,
van_de_Schoot_2017,A,1952,Sex differences in recovery from PTSD in male and female interpersonal assault survivors,Treatment response trajectory in CPT; no clustering method to identify latent PTSD trajectories.,FN-DEF,
van_de_Schoot_2017,A,1631,Resilience in the initial year of caregiving for a family member with a traumatic spinal cord injury,"Caregiver resilience study, not PTSD trajectory clustering after traumatic event.",FN-POP,
van_de_Schoot_2017,A,1938,Cortisol response to an experimental stress paradigm prospectively predicts long-term distress and resilience trajectories in response to active police service,Cortisol response predicting distress trajectories in police; unclear PTSD focus and clustering method.,FN-DEF,
van_de_Schoot_2017,A,2884,Sequential temporal dependencies in associations between symptoms of depression and posttraumatic stress disorder: An application of bivariate latent difference score structural equation modeling,"Uses bivariate latent difference score SEM, not LGMM/LCGA/clustering to identify PTSD trajectories.",FN-DEF,
van_de_Schoot_2017,A,4203,"Trajectories of recovery among homeless adults with mental illness who participated in a randomised controlled trial of Housing First: A longitudinal, narrative analysis",Narrative analysis of recovery trajectories; no LGMM/LCGA/hierarchical cluster method.,FN-DEF,
van_de_Schoot_2017,A,4328,Psychological resilience in OEF-OIF Veterans: Application of a novel classification approach and examination of demographic and psychosocial correlates,"Cross-sectional resilience classification study, not longitudinal trajectory clustering of PTSD.",FN-DESIGN,
van_de_Schoot_2017,A,727,"Is youth victimization related to trauma symptoms and depression after controlling for prior symptoms and family relationships? A longitudinal, prospective study",No abstract; title suggests longitudinal victimization study but no clustering method evident.,FN-ABS,
van_de_Schoot_2017,A,1637,Predictors of rape: Findings from the National Survey of Adolescents,Examines predictors of rape in adolescents; no clustering method or trajectory analysis of PTSD.,FN-DEF,
van_de_Schoot_2017,A,5890,Behavioral problems and service utilization in children with chronic illnesses referred for trauma-related mental health services,Focuses on trauma profiles and service use in chronically ill children; no trajectory clustering.,FN-DEF,
van_de_Schoot_2017,A,4835,A longitudinal comparison of posttraumatic stress disorder and depression among military service components,No abstract available; cannot confirm clustering method or trajectory analysis of PTSD.,FN-ABS,
van_de_Schoot_2017,A,2437,Patterns of distress in African-American mothers of preterm infants,"Cross-sectional patterns of distress in mothers of preterm infants, not longitudinal trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,A,1840,"Nosological profile and prevalence of common mental disorders of patients seen at the Family Health Program (FHP) units in Petropolis, Rio de Janeiro","Cross-sectional prevalence study of common mental disorders in primary care, not longitudinal PTSD trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,A,1851,Mental health in Sumatra after the tsunami,Cross-sectional survey of PTSR after tsunami; no trajectory clustering method described.,FN-DESIGN,
van_de_Schoot_2017,A,3691,Typologies of Childhood Exposure to Violence: Associations With College Student Mental Health,"Latent class analysis of childhood violence exposure typologies, not longitudinal PTSD trajectory clustering.",FN-DEF,
van_de_Schoot_2017,A,6022,"Ten-year follow-up study of PTSD diagnosis, symptom severity and psychosocial indices in aging holocaust survivors","Only two assessment intervals, fewer than three waves; no clustering method.",FN-DESIGN,
van_de_Schoot_2017,A,1922,"Erratum: Early PTSD symptom trajectories: Persistence, recovery, and response to treatment: Results from the jerusalem trauma outreach and prevention study (J-TOPS) (PLoS ONE (2013) 8 (8))",Erratum with no abstract; cannot confirm relevance to LGMM trajectory study.,FN-ABS,
van_de_Schoot_2017,A,740,PTSD onset and course following the World Trade Center disaster: Findings and implications for future research,Prospective study of PTSD onset/course but no clustering method (LGMM/LCGA/HCA) mentioned.,FN-DEF,
van_de_Schoot_2017,A,349,Stressful life events and predictors of post-traumatic growth among high-risk early emerging adults,"Focuses on post-traumatic growth predictors using regression, not PTSD trajectory clustering.",FN-POP,
van_de_Schoot_2017,A,5793,The mediating effect of self-efficacy in the relationship between social support and post-traumatic stress disorder symptoms among patients with central system tumors in china: A cross-sectional study,"Cross-sectional study examining mediation, no longitudinal trajectory clustering method applied.",FN-DESIGN,
van_de_Schoot_2017,A,404,Psychiatric outcomes after childbirth: can posttraumatic growth protect me from disordered eating symptoms?,Typology after childbirth based on symptoms/PTG; not longitudinal trajectory clustering of PTSD following criterion A1 trauma.,FN-POP,
van_de_Schoot_2017,A,1573,Constructing the illness narrative: A grounded theory exploring patients′ and relatives′ use of intensive care diaries,"Grounded theory study on intensive care diaries, not a longitudinal trajectory clustering study of PTSD.",FN-DESIGN,
van_de_Schoot_2017,A,1402,Posttraumatic growth and posttraumatic distress: A longitudinal study,"Longitudinal PTSD study but uses autoregressive cross-lagged modeling, not LGMM/LCGA/cluster analysis.",FN-DEF,
van_de_Schoot_2017,A,4310,Psychological resilience in older U.S. veterans: Results from the national health and resilience in veterans study,"Cross-sectional survey using cluster analysis of resilience measures, not PTSD trajectory clustering.",FN-POP,
van_de_Schoot_2017,A,1736,Signs of mood and anxiety disorders in chimpanzees,"Study of behavioral disturbances in chimpanzees, not human PTSD trajectory clustering.",FN-POP,
van_de_Schoot_2017,A,6087,The relationship between posttraumatic stress disorder symptoms and paternal parenting of adult children among ex-prisoners of war: A longitudinal study,"Longitudinal study of PTSD and parenting in veterans, no clustering method applied to trajectories.",FN-DEF,
van_de_Schoot_2017,A,1592,"Posttraumatic stress disorder and HIV risk among poor, inner-city women receiving care in an emergency department",Cross-sectional association between PTSD and HIV risk; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,A,2591,Subgroups of US IRAQ and Afghanistan veterans: associations with traumatic brain injury and mental health conditions,Cross-sectional subgroup identification of veterans; no longitudinal trajectory clustering of PTSD over time.,FN-DESIGN,
van_de_Schoot_2017,A,5655,Health-related quality of life after burns: A prospective multicenter cohort study with 18 months follow-up,"Focuses on health-related quality of life after burns, not PTSD trajectory clustering.",FN-POP,
van_de_Schoot_2017,A,1209,"Latent profile analyses of posttraumatic stress disorder, depression and generalized anxiety disorder symptoms in trauma-exposed soldiers","Uses latent profile analysis (cross-sectional), not LGMM/LCGA trajectory clustering; no longitudinal trajectory identification.",FN-DESIGN,
van_de_Schoot_2017,A,1822,Trauma at the hands of another: Longitudinal study of differences in the posttraumatic stress disorder symptom profile following interpersonal compared with noninterpersonal trauma,Examines PTSD symptom profiles comparing interpersonal vs noninterpersonal trauma; no clustering method for trajectories mentioned.,FN-DEF,
van_de_Schoot_2017,A,1804,"The impact of clergy-perpetrated sexual abuse: The role of gender, development, and posttraumatic stress",Review of clergy-perpetrated sexual abuse survivors; not a longitudinal clustering trajectory study.,FN-DESIGN,
van_de_Schoot_2017,A,852,DSM-IV post-traumatic stress disorder among World Trade Center responders 11-13 years after the disaster of 11 September 2001 (9/11),,FN-OTHER,
van_de_Schoot_2017,A,5532,Post-traumatic stress symptoms among mothers of children with leukemia undergoing treatment: A longitudinal study,Longitudinal PTSS in mothers of children with leukemia; child's illness may not fulfill DSM-IV A1 trauma criterion.,FN-POP,
van_de_Schoot_2017,A,1572,'Traumatisers or traumatised': Trauma experiences and personality characteristics of Australian prisoners,Cross-sectional prisoner survey examining PTSD and personality; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,A,4825,"Associations Between Prolonged Grief Disorder, Depression, Posttraumatic Stress Disorder, and Anxiety in Rwandan Genocide Survivors",Cross-sectional interview study of Rwandan genocide survivors; no longitudinal trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,A,2478,A person-centred approach to modelling population experiences of trauma and mental illness,"Latent class analysis of trauma exposure distribution, not PTSD symptom trajectories over time.",FN-POP,
van_de_Schoot_2017,A,5592,Subgroups of depression in the sequenced treatment alternatives to relieve depression (STAR∗D) study: A latent class analysis,,FN-OTHER,
van_de_Schoot_2017,A,4527,The effect of a yoga intervention on alcohol and drug abuse risk in veteran and civilian women with posttraumatic stress disorder,Intervention study of yoga on substance use in PTSD; no trajectory clustering method.,FN-DEF,
van_de_Schoot_2017,A,3195,Treatment response heterogeneity in the predominant negative symptoms of schizophrenia: Analysis of amisulpride vs placebo in three clinical trials,"About schizophrenia negative symptoms and amisulpride treatment, not PTSD trajectories or clustering methods.",FN-POP,
van_de_Schoot_2017,A,1690,Diagnosis of posttraumatic stress disorder after surgery for primary rhegmatogenous retinal detachment,Investigates PTSD prevalence after retinal detachment surgery; no trajectory clustering method applied.,FN-DEF,
van_de_Schoot_2017,A,562,Investigating the dissociative subtype of posttraumatic stress disorder in a sample of traumatized detained youth,Mixture modeling of dissociative subtype in detained youth; not longitudinal trajectory analysis of PTSD symptoms.,FN-DEF,
van_de_Schoot_2017,A,1208,"Latent profiles of DSM-5 PTSD symptoms and the ""Big Five"" personality traits","Latent profile analysis of PTSD symptoms and personality traits, not longitudinal trajectory clustering.",FN-DEF,
van_de_Schoot_2017,A,2490,Evaluating musculoskeletal pain pathogenesis in the aftermath of motor vehicle collision in a multi-dimensional context,Focus on musculoskeletal pain trajectories after MVC; not specifically PTSD trajectory clustering study.,FN-DEF,
van_de_Schoot_2017,A,2083,Psychological distress among victimized women on probation and parole: A latent class analysis,"Latent class analysis of general psychological distress, not longitudinal trajectory modelling of PTSD after trauma.",FN-DEF,
van_de_Schoot_2017,A,6155,Resilience to loss and potential trauma,"Review of resilience research using latent trajectory modeling, not a specific longitudinal LGMM study.",FN-DESIGN,
van_de_Schoot_2017,A,5411,"Associations of Adult Separation Anxiety Disorder With Conflict-Related Trauma, Ongoing Adversity, and the Psychosocial Disruptions of Mass Conflict Among West Papuan Refugees",,FN-OTHER,
van_de_Schoot_2017,A,989,Patterns of DSM-5 posttraumatic stress disorder and depression symptoms in an epidemiological sample of Chinese earthquake survivors: A latent profile analysis,"Latent profile analysis but appears cross-sectional, not longitudinal trajectory identification over waves.",FN-DESIGN,
van_de_Schoot_2017,A,1705,Adverse childhood experiences and their association to personality styles in a nonmelancholic depressive sample,Cross-sectional retrospective study of childhood experiences and personality in depression; no PTSD trajectories.,FN-DESIGN,
van_de_Schoot_2017,A,2103,Reducing refugee mental health disparities: A community-based intervention to address postmigration stressors with African adults,Refugee mental health intervention study; no PTSD trajectory clustering method described.,FN-DEF,
van_de_Schoot_2017,A,550,Resilience and distress: Israelis respond to the disengagement from Gaza and the second Lebanese war,Assesses resilience/distress in general Israeli population; not focused on PTSD trajectories following DSM-IV A1 trauma with clustering.,FN-DEF,
van_de_Schoot_2017,A,3558,Trajectories of PTSD and substance use disorders in a longitudinal study of personality disorders,Examines co-occurrence of PTSD and SUD over time; no clustering method identifying PTSD trajectories.,FN-DEF,
van_de_Schoot_2017,A,568,Trajectories of self-rated health among veterans: A latent growth curve analysis of the impact of posttraumatic symptoms,"Latent growth curve analysis of self-rated health, not clustering of PTSD trajectories.",FN-DEF,
van_de_Schoot_2017,A,3524,A cluster analysis of symptom patterns and adjustment in Vietnam combat veterans with chronic posttraumatic stress disorder,Cluster analysis of symptom patterns cross-sectionally in veterans; not longitudinal trajectory modelling.,FN-DESIGN,
van_de_Schoot_2017,A,3522,A cluster analysis of symptom patterns and adjustment in Vietnam combat veterans with chronic posttraumatic stress disorder,"Cross-sectional cluster analysis of symptom patterns in veterans, not longitudinal trajectory modelling.",FN-DESIGN,
van_de_Schoot_2017,A,5292,Validation of the negative sequelae of trauma (NeST) model: A dimensional approach to studying the neurobiology of post-traumatic stress,Dimensional neurobiological model of PTSD; no longitudinal trajectory clustering described.,FN-DEF,
van_de_Schoot_2017,A,2053,Does posttraumatic stress disorder affect post-treatment methamphetamine use?,PTSD and methamphetamine treatment outcomes; no trajectory clustering method described.,FN-DEF,
van_de_Schoot_2017,A,1636,Attributional style and anxiety sensitivity as maintenance factors of posttraumatic stress symptoms: A prospective examination of a diathesis-stress model,Prospective diathesis-stress study of PTSD maintenance factors; no clustering method or trajectory identification.,FN-DEF,
van_de_Schoot_2017,A,2666,Psychological impact of fire disaster on children and their parents,No abstract; title does not indicate longitudinal trajectory clustering method for PTSD.,FN-ABS,
van_de_Schoot_2017,A,2203,Understanding the pattern of PTSD symptomatology: A comparison of between versus within-group approaches,Between vs within-group comparison of PTSD patterns; not longitudinal trajectory clustering.,FN-DEF,
van_de_Schoot_2017,A,2233,The effect of trauma onset and frequency on PTSD-associated symptoms,Cross-sectional study of trauma characteristics on PTSD symptoms; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,A,1852,Evaluating the dimensionality of PTSD in a sample of OIF/OEF veterans,Cross-sectional dimensionality study using latent profile/factor mixture; no longitudinal trajectories.,FN-DESIGN,
van_de_Schoot_2017,A,1746,Intolerance of uncertainty and PTSD symptoms: Exploring the construct relationship in a community sample with a heterogeneous trauma history,Cross-sectional community sample exploring intolerance of uncertainty and PTSD; no trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,A,2352,Identification and Prediction of Distress Trajectories in the First Year After a Breast Cancer Diagnosis,Distress trajectories after breast cancer diagnosis; not PTSD symptoms following DSM-IV A1 trauma.,FN-POP,
van_de_Schoot_2017,A,4055,Exploration of delayed-onset posttraumatic stress disorder after severe injury,Longitudinal PTSD study but no clustering method (LGMM/LCGA) mentioned in abstract.,FN-DEF,
van_de_Schoot_2017,A,1623,Predicting criminality from child maltreatment typologies and posttraumatic stress symptoms,"Focus on abuse typologies and criminality prediction, not latent PTSD trajectory clustering over time.",FN-DEF,
van_de_Schoot_2017,A,1140,"PTSD symptoms, potentially traumatic event exposure, and binge drinking: A prospective study with a national sample of adolescents",Focus on PTSD-binge drinking comorbidity; no trajectory clustering method evident in abstract.,FN-DEF,
van_de_Schoot_2017,A,3547,Profile of children investigated for sexual abuse: Association with psychopathology symptoms and services,"Focuses on latent subgroups of sexually abused children and services, not PTSD trajectory clustering over time.",FN-POP,
van_de_Schoot_2017,A,3959,Prospective investigation of mental health following sexual assault,"Investigates relationships between PTSD, depression, anxiety changes post-assault; no clustering method mentioned.",FN-DEF,
van_de_Schoot_2017,A,4528,Presence of Spontaneous Pain and Comorbid Pain Conditions Identifies Vulvodynia Subgroups,Cluster analysis of vulvodynia pain subgroups; not PTSD trajectories after trauma.,FN-POP,
van_de_Schoot_2017,A,1708,Anatomical and neuropsychological effects of cluster munitions,"Study of physical/anatomical effects of cluster munitions, not PTSD trajectories or clustering methods.",FN-POP,
van_de_Schoot_2017,A,588,Anxiety sensitivity taxon and trauma: Discriminant associations for posttraumatic stress and panic symptomatology among young adults,Cross-sectional study of anxiety sensitivity taxon and trauma; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,A,2130,Developmental Patterns of Adverse Childhood Experiences and Current Symptoms and Impairment in Youth Referred For Trauma-Specific Services,"Focuses on adverse childhood experience patterns, not PTSD symptom trajectories via clustering.",FN-POP,
van_de_Schoot_2017,A,1050,Patterns of violence against women: A latent class analysis,"Latent class analysis of violence patterns, not PTSD symptom trajectories over time.",FN-POP,
van_de_Schoot_2017,A,1745,Clarifying the relationship between AS dimensions and PTSD symptom clusters: Are negative and positive affectivity theoretically relevant constructs?,"Cross-sectional study of anxiety sensitivity and PTSD symptom clusters, no longitudinal trajectory methods.",FN-DESIGN,
van_de_Schoot_2017,B,5409,The coherence and correlates of intermittent explosive disorder amongst West Papuan refugees displaced to Papua New Guinea,Cross-sectional study of intermittent explosive disorder in refugees; no trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,4377,Typology of posttraumatic stress disorder in children and adolescents,"Clinical typology of PTSD variants, not a longitudinal trajectory clustering study using LGMM/LCGA/hierarchical cluster analysis.",FN-DEF,
van_de_Schoot_2017,B,3403,Resilience and other reactions to military deployment: The complex task of identifying distinct adjustment trajectories,No abstract available; title alone insufficient to confirm clustering method or longitudinal PTSD trajectories.,FN-ABS,
van_de_Schoot_2017,B,168,Polyvictimization: Latent profiles and mental health outcomes in a clinical sample of adolescents,"Cross-sectional latent profile analysis of trauma exposure, not longitudinal PTSD trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,5891,Social relationships and PTSD symptomatology in combat veterans,Cross-sectional factor analysis of social support sources in veterans; no trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,3056,"Hurricane-related exposure experiences and stressors, other life events, and social support: concurrent and prospective impact on children's persistent posttraumatic stress symptoms",Two-wave prospective design only; fewer than three measurement waves of PTSD.,FN-DESIGN,
van_de_Schoot_2017,B,3468,Profiles of Adaptation Among Child Victims of Suspected Maltreatment,Profiles of adaptation in maltreated children; not PTSD trajectories following criterion A1 trauma.,FN-POP,
van_de_Schoot_2017,B,2000,Sleep problems among adolescent survivors following the 2008 wenchuan earthquake in China: A cohort study,Cohort study of sleep problems after earthquake; not focused on PTSD trajectory clustering methods.,FN-DEF,
van_de_Schoot_2017,B,4815,Longitudinal Study of Headache Trajectories in the Year After Mild Traumatic Brain Injury: Relation to Posttraumatic Stress Disorder Symptoms,"Focus on headache trajectories after MTBI, not PTSD trajectory clustering per se.",FN-POP,
van_de_Schoot_2017,B,6165,Posttraumatic stress disorder and other psychological sequelae among World Trade Center clean up and recovery workers,No abstract available; title suggests worker psychological sequelae but no clustering method evident.,FN-ABS,
van_de_Schoot_2017,B,5569,"A preliminary examination of the relationships between posttraumatic stress symptoms and crack/cocaine, heroin, and alcohol dependence",Cross-sectional examination of PTS-substance associations; no longitudinal trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,1628,Content not quantity is a better measure of muscle degeneration in whiplash,Whiplash muscle degeneration study; not PTSD trajectory clustering.,FN-POP,
van_de_Schoot_2017,B,3539,Longitudinal Examination of PTSD Symptoms and Problematic Alcohol Use as Risk Factors for Adolescent Victimization,Examines PTSD symptoms and alcohol use as risk factors for victimization; no trajectory clustering method.,FN-DEF,
van_de_Schoot_2017,B,4249,Predictors of the long-term course of comorbid PTSD: a naturalistic prospective study,"Naturalistic prospective study using Kaplan-Meier, no LGMM/LCGA/cluster analysis of trajectories.",FN-DEF,
van_de_Schoot_2017,B,1834,Psychometric status and clinical utility of the MAYSI-2 with girls and boys in juvenile detention,"About MAYSI-2 psychometric screening instrument in juvenile detention, not PTSD trajectory clustering.",FN-POP,
van_de_Schoot_2017,B,2660,Post-combat syndromes from the boer war to the Gulf war: A cluster analysis of their nature and attribution,"Cluster analysis of post-combat syndromes across wars, not longitudinal PTSD trajectory modelling.",FN-DEF,
van_de_Schoot_2017,B,1954,"Profiles of Childhood Trauma: Betrayal, Frequency, and Psychological Distress in Late Adolescence","Latent profile analysis of childhood trauma co-occurrence, not longitudinal PTSD trajectories after criterion A1 event.",FN-POP,
van_de_Schoot_2017,B,1035,Course of recovery for whiplash associated disorders in a compensation setting,"Whiplash recovery trajectories based on disability and pain, not PTSD following DSM-IV criterion A1 trauma.",FN-POP,
van_de_Schoot_2017,B,2727,Stress-related responses after 3 years of exposure to terror in Israel: Are ideological-religious factors associated with resilience?,Stress responses after terror exposure; no trajectory clustering method described in abstract.,FN-DEF,
van_de_Schoot_2017,B,450,Latent classes of childhood trauma exposure predict the development of behavioral health outcomes in adolescence and young adulthood,Latent classes of childhood trauma exposure predicting outcomes; not latent trajectories of PTSD symptoms.,FN-DEF,
van_de_Schoot_2017,B,5553,Examining the dimensionality of combat-related posttraumatic stress and depressive symptoms in treatment-seeking OEF/OIF/OND veterans,Cross-sectional factor analysis of PTSD/depression measures; no longitudinal clustering.,FN-DESIGN,
van_de_Schoot_2017,B,4313,Dimensional structure and prospective evolution of posttraumatic stress symptomatology in World Trade Center responders,CFA of PTSD symptom dimensionality; no longitudinal trajectory clustering method applied.,FN-DEF,
van_de_Schoot_2017,B,4363,From prepartum to postpartum: Profiles and maternal symptomatology,"Focuses on prepartum psychological profiles and fear of childbirth, not PTSD trajectories after traumatic events.",FN-POP,
van_de_Schoot_2017,B,2815,Profile analyses of the Personality Assessment Inventory following military-related traumatic brain injury,Cross-sectional PAI profile cluster analysis after TBI; not longitudinal trajectory modelling of PTSD.,FN-DESIGN,
van_de_Schoot_2017,B,5482,Profiles of Resilience and Growth in Youth With Cancer and Healthy Comparisons,"Uses latent profile analysis cross-sectionally, not longitudinal trajectory clustering of PTSD.",FN-DESIGN,
van_de_Schoot_2017,B,2522,Cluster analysis of MCMI and MCMI-II on chronic PTSD victims,"Cluster analysis of MCMI personality profiles, not longitudinal PTSD symptom trajectories.",FN-DEF,
van_de_Schoot_2017,B,2803,A comparison of PTSD symptom patterns in three types of civilian trauma,,FN-OTHER,
van_de_Schoot_2017,B,1110,"Trajectories and associated factors of quality of life, global outcome, and post-concussion symptoms in the first year following mild traumatic brain injury","Focuses on quality of life, global outcome, and post-concussion symptoms after mTBI, not PTSD trajectories.",FN-POP,
van_de_Schoot_2017,B,1773,"Profiles of adult survivors of severe sexual, physical and emotional institutional abuse in Ireland","Cross-sectional profiles of institutional abuse survivors, no longitudinal trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,4305,Post-traumatic stress symptoms in relatives in the first weeks after severe traumatic brain injury,Prospective cross-sectional study of PTS in relatives after TBI; not longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,477,Post-traumatic stress disorder and the outcome of dialectical behaviour therapy for borderline personality disorder,BPD treatment outcome study with PTSD comorbidity; no trajectory clustering method.,FN-DEF,
van_de_Schoot_2017,B,4125,The impact of caregiver distress on the longitudinal development of child acute post-traumatic stress disorder symptoms in pediatric injury victims,"Uses SEM and hierarchical regressions, not LGMM/LCGA/HCA clustering of trajectories.",FN-DEF,
van_de_Schoot_2017,B,4771,Single Mother's Adverse and Traumatic Experiences and Post-Traumatic Stress Symptoms,Cross-sectional study of single mothers; no longitudinal trajectory clustering method applied.,FN-DESIGN,
van_de_Schoot_2017,B,2826,"Deconstructing PTSD: Traumatic Experiences, Posttraumatic Symptom Clusters, and Mental Health Problems among Delinquent Youth",Cross-sectional path analysis of PTSD symptom clusters; no longitudinal trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,1539,Exposure to trauma and posttraumatic stress disorder symptoms in older veterans attending primary care: Comorbid conditions and self-rated health status,"Cross-sectional screening of PTSD symptoms in older veterans, no longitudinal clustering method.",FN-DESIGN,
van_de_Schoot_2017,B,5062,Post-traumatic stress symptoms in parental dyads of children diagnosed with cancer: A longitudinal analysis,Focuses on parental PTSS trajectories but no clustering method (LGMM/LCGA) mentioned in abstract.,FN-DEF,
van_de_Schoot_2017,B,2516,Posttraumatic stress and symptom improvement in Norwegian tourists exposed to the 2004 tsunami - a longitudinal study,Longitudinal tsunami study but no evidence of LGMM/LCGA/clustering of trajectories.,FN-DEF,
van_de_Schoot_2017,B,4407,Risk and Resilience Factors among Italian Municipal Police Officers Exposed to Critical Incidents,"Cluster analysis on risk/protective factors, not latent trajectories of PTSD symptoms over time.",FN-DEF,
van_de_Schoot_2017,B,4022,Examining a comprehensive model of disaster-related posttraumatic stress disorder in systematically studied survivors of 10 disasters,"Predictors of PTSD across disasters, no trajectory clustering method described.",FN-DEF,
van_de_Schoot_2017,B,1627,The structure of PTSD symptoms: A test of alternative models using confirmatory factor analysis,Cross-sectional confirmatory factor analysis of PTSD symptom structure; no longitudinal clustering.,FN-DESIGN,
van_de_Schoot_2017,B,1872,Influence of bodily injuries on symptom reporting following uncomplicated mild traumatic brain injury in US military service members,"Examines bodily injuries, traumatic stress, and postconcussion symptoms; no trajectory clustering method described.",FN-DEF,
van_de_Schoot_2017,B,5138,Post-traumatic stress symptoms in long-term non-Hodgkin's lymphoma survivors: Does time heal?,Longitudinal PTSD symptom study in cancer survivors but no clustering method mentioned in abstract.,FN-DEF,
van_de_Schoot_2017,B,4304,Post-traumatic stress symptoms in relatives in the first weeks after severe traumatic brain injury,Prospective cross-sectional short-term study; no longitudinal trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,1809,Posttraumatic stress symptoms in children of mothers diagnosed with breast cancer,Cross-sectional comparison of PTSD symptoms in children of breast cancer mothers; no trajectory clustering.,FN-DESIGN,
